id	name	namespace	T4_mean	T7_mean	T4A	T4B	T4C	T7A	T7B	T7C
GO:0034015	L-ribulose-5-phosphate 3-epimerase activity	molecular_function	1e-5	0.0227729	1e-5	1e-5	1e-5	1e-5	1e-5	0.0683187
GO:0034023	5-(carboxyamino)imidazole ribonucleotide mutase activity	molecular_function	33.577333333333335	5.1204600000000005	35.6437	36.4129	28.6754	4.64663	5.34754	5.36721
GO:0034028	5-(carboxyamino)imidazole ribonucleotide synthase activity	molecular_function	1e-5	0.05041506666666667	1e-5	1e-5	1e-5	0.0982867	1e-5	0.0529585
GO:0034038	deoxyhypusine synthase activity	molecular_function	0.1103024	0.041867666666666664	0.0417172	1e-5	0.28919	1e-5	1e-5	0.125603
GO:0034039	8-oxo-7,8-dihydroguanine DNA N-glycosylase activity	molecular_function	0.108678	1e-5	0.0819791	0.0550169	0.189038	1e-5	1e-5	1e-5
GO:0034040	lipid-transporting ATPase activity	molecular_function	0.013485333333333334	0.050325666666666664	0.040456	1e-5	1e-5	1e-5	1e-5	0.150977
GO:0034200	D,D-heptose 1,7-bisphosphate phosphatase activity	molecular_function	1e-5	0.10879266666666666	1e-5	1e-5	1e-5	0.21227	1e-5	0.114108
GO:0034257	nicotinamide riboside transmembrane transporter activity	molecular_function	7.86359	2.5723106000000002	9.66661	7.03481	6.88935	2.8431	4.78624	0.0875918
GO:0034567	chromate reductase activity	molecular_function	1e-5	0.05512966666666667	1e-5	1e-5	1e-5	1e-5	1e-5	0.165389
GO:0034618	arginine binding	molecular_function	56.80666666666667	61.0584	66.983	57.1298	46.3072	61.8876	60.9099	60.3777
GO:0034639	L-amino acid efflux transmembrane transporter activity	molecular_function	0.07186766666666666	0.05401166666666667	0.215603	1e-5	1e-5	1e-5	1e-5	0.162035
GO:0034700	allulose 6-phosphate 3-epimerase activity	molecular_function	1e-5	0.029675233333333332	1e-5	1e-5	1e-5	1e-5	1e-5	0.0890257
GO:0034979	NAD-dependent protein deacetylase activity	molecular_function	138.46033333333332	98.94393333333333	170.964	132.763	111.654	131.267	119.606	45.9588
GO:0035312	5'-3' exodeoxyribonuclease activity	molecular_function	0.029449933333333334	0.038851666666666666	0.0883498	1e-5	1e-5	0.116555	1e-5	1e-5
GO:0035368	selenocysteine insertion sequence binding	molecular_function	1e-5	0.0095515	1e-5	1e-5	1e-5	1e-5	1e-5	0.0286545
GO:0035438	cyclic-di-GMP binding	molecular_function	1590.5733333333333	466.082	1947.91	1436.29	1387.52	669.018	528.744	200.484
GO:0035527	3-hydroxypropionate dehydrogenase (NADP+) activity	molecular_function	1e-5	0.050368666666666666	1e-5	1e-5	1e-5	0.151106	1e-5	1e-5
GO:0036009	protein-glutamine N-methyltransferase activity	molecular_function	13.249966666666667	5.716406666666667	13.8792	13.9485	11.9222	6.41728	8.97286	1.75908
GO:0036094	small molecule binding	molecular_function	1.92963	1.2455376666666667	2.54177	1.3843	1.86282	1.69573	1.12829	0.912593
GO:0036131	prostaglandin D2 11-ketoreductase activity	molecular_function	1e-5	0.047798	1e-5	1e-5	1e-5	1e-5	1e-5	0.143394
GO:0036355	2-iminoacetate synthase activity	molecular_function	2.1326733333333334	3.1920983333333335	1.83132	2.07163	2.49507	6.31945	3.02095	0.235895
GO:0036356	cyclic 2,3-diphosphoglycerate synthetase activity	molecular_function	0.24565166666666668	0.26155	0.363424	0.174296	0.199235	0.253588	0.374836	0.156226
GO:0036361	racemase activity, acting on amino acids and derivatives	molecular_function	36.70876666666667	43.3765	39.929	36.1008	34.0965	36.5296	40.5321	53.0678
GO:0036374	glutathione hydrolase activity	molecular_function	1e-5	0.015181933333333333	1e-5	1e-5	1e-5	1e-5	1e-5	0.0455458
GO:0036380	UDP-N-acetylglucosamine-undecaprenyl-phosphate N-acetylglucosaminephosphotransferase activity	molecular_function	1e-5	0.041276433333333334	1e-5	1e-5	1e-5	0.0472715	1e-5	0.0765578
GO:0036381	pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity	molecular_function	1.9986266666666666	1.3176606666666666	2.81018	0.79411	2.39159	1.284	1.67288	0.996102
GO:0036439	glycerol-3-phosphate dehydrogenase [NADP+] activity	molecular_function	30.299966666666666	5.297736666666666	24.5134	32.5297	33.8568	5.71376	8.36484	1.81461
GO:0042132	fructose 1,6-bisphosphate 1-phosphatase activity	molecular_function	0.07612073333333333	0.161626	1e-5	0.156587	0.0717752	0.260354	0.06735	0.157174
GO:0042242	cobyrinic acid a,c-diamide synthase activity	molecular_function	0.12086966666666667	0.17602133333333334	0.0271	0.127222	0.208287	0.151106	0.234488	0.14247
GO:0042277	peptide binding	molecular_function	1e-5	0.022222000000000002	1e-5	1e-5	1e-5	1e-5	1e-5	0.066666
GO:0042279	nitrite reductase (cytochrome, ammonia-forming) activity	molecular_function	1e-5	0.109459	1e-5	1e-5	1e-5	0.139875	1e-5	0.188502
GO:0042286	glutamate-1-semialdehyde 2,1-aminomutase activity	molecular_function	11.9526	4.384136666666667	11.4639	10.7565	13.6374	6.42752	6.25604	0.46885
GO:0042301	phosphate ion binding	molecular_function	1e-5	0.10391333333333333	1e-5	1e-5	1e-5	0.202663	1e-5	0.109077
GO:0042577	lipid phosphatase activity	molecular_function	0.05842566666666666	0.081492	0.175277	1e-5	1e-5	0.244476	1e-5	1e-5
GO:0042586	peptide deformylase activity	molecular_function	90.9781	24.0639	107.225	86.829	78.8803	26.3327	35.8297	10.0293
GO:0042602	riboflavin reductase (NADPH) activity	molecular_function	1e-5	0.10784733333333334	1e-5	1e-5	1e-5	0.23753	1e-5	0.086012
GO:0042623	ATPase activity, coupled	molecular_function	1e-5	0.024155199999999998	1e-5	1e-5	1e-5	0.0348672	1e-5	0.0375984
GO:0042626	ATPase activity, coupled to transmembrane movement of substances	molecular_function	241.45666666666668	127.96123333333334	259.123	232.65	232.597	142.996	150.678	90.2097
GO:0042781	3'-tRNA processing endoribonuclease activity	molecular_function	0.176612	0.28659083333333335	0.208812	1e-5	0.321024	0.524361	0.241209	0.0942025
GO:0042802	identical protein binding	molecular_function	78.93546666666667	27.197499999999998	83.1425	73.2713	80.3926	30.7923	29.5114	21.2888
GO:0042803	protein homodimerization activity	molecular_function	0.5647636666666667	0.5324348666666667	0.748484	0.256333	0.689474	1.33312	0.184127	0.0800576
GO:0042834	peptidoglycan binding	molecular_function	1e-5	0.021120233333333335	1e-5	1e-5	1e-5	1e-5	1e-5	0.0633607
GO:0042888	molybdenum ion transmembrane transporter activity	molecular_function	1e-5	0.035637999999999996	1e-5	1e-5	1e-5	1e-5	1e-5	0.106914
GO:0042907	xanthine transmembrane transporter activity	molecular_function	1e-5	0.03563066666666667	1e-5	1e-5	1e-5	0.0694638	1e-5	0.0374282
GO:0042912	colicin transmembrane transporter activity	molecular_function	1e-5	0.03922733333333333	1e-5	1e-5	1e-5	0.117682	1e-5	1e-5
GO:0042925	benzoate transporter activity	molecular_function	1e-5	0.015838133333333334	1e-5	1e-5	1e-5	1e-5	1e-5	0.0475144
GO:0042931	enterobactin transporter activity	molecular_function	0.0195866	0.0567516	0.0587598	1e-5	1e-5	0.0819582	1e-5	0.0882966
GO:0042936	dipeptide transporter activity	molecular_function	1e-5	0.12279000000000001	1e-5	1e-5	1e-5	0.253047	1e-5	0.115323
GO:0042937	tripeptide transporter activity	molecular_function	1e-5	0.0989156	1e-5	1e-5	1e-5	0.218585	1e-5	0.0781618
GO:0042945	D-serine transmembrane transporter activity	molecular_function	1e-5	0.032931999999999996	1e-5	1e-5	1e-5	1e-5	1e-5	0.098796
GO:0042954	lipoprotein transporter activity	molecular_function	1e-5	0.20003033333333334	1e-5	1e-5	1e-5	1e-5	1e-5	0.600091
GO:0042958	maltodextrin transmembrane transporter activity	molecular_function	1e-5	0.013602166666666667	1e-5	1e-5	1e-5	1e-5	1e-5	0.0408065
GO:0042972	licheninase activity	molecular_function	8.21658	4.971966666666667	10.4741	7.08042	7.09522	5.5922	8.18688	1.13682
GO:0043022	ribosome binding	molecular_function	503.365	219.93	480.474	495.458	534.163	238.198	275.026	146.566
GO:0043023	ribosomal large subunit binding	molecular_function	42.6592	9.283963333333332	38.8289	44.8502	44.2985	9.49006	14.764	3.59783
GO:0043024	ribosomal small subunit binding	molecular_function	1e-5	0.024155199999999998	1e-5	1e-5	1e-5	0.0348672	1e-5	0.0375984
GO:0043115	precorrin-2 dehydrogenase activity	molecular_function	27.7301	8.60309	34.0244	24.1863	24.9796	9.34062	15.0646	1.40405
GO:0043136	glycerol-3-phosphatase activity	molecular_function	0.06454833333333333	0.06002166666666667	0.193645	1e-5	1e-5	0.180065	1e-5	1e-5
GO:0043140	ATP-dependent 3'-5' DNA helicase activity	molecular_function	0.012806199999999998	0.06133296666666666	0.0384186	1e-5	1e-5	0.0470459	1e-5	0.136953
GO:0043141	ATP-dependent 5'-3' DNA helicase activity	molecular_function	28.8047	7.429123333333333	32.8534	28.2005	25.3602	7.99226	12.3852	1.90991
GO:0043142	single-stranded DNA-dependent ATPase activity	molecular_function	1e-5	0.0096649	1e-5	1e-5	1e-5	1e-5	1e-5	0.0289947
GO:0043169	cation binding	molecular_function	40.5706	38.847166666666666	44.7865	40.772	36.1533	25.2186	17.9424	73.3805
GO:0043295	glutathione binding	molecular_function	1e-5	0.0384684	1e-5	1e-5	1e-5	0.0750119	1e-5	0.0403933
GO:0043365	[formate-C-acetyltransferase]-activating enzyme activity	molecular_function	284.69966666666664	91.05333333333334	251.047	276.162	326.89	125.265	128.33	19.565
GO:0043492	ATPase activity, coupled to movement of substances	molecular_function	1e-5	0.08576253333333334	1e-5	1e-5	1e-5	0.214075	1e-5	0.0432126
GO:0043531	ADP binding	molecular_function	0.013948833333333334	0.0108315	0.0418465	1e-5	1e-5	1e-5	1e-5	0.0324945
GO:0043546	molybdopterin cofactor binding	molecular_function	0.007685866666666667	0.042750666666666666	0.0230576	1e-5	1e-5	1e-5	1e-5	0.128252
GO:0043565	sequence-specific DNA binding	molecular_function	301.10699999999997	156.29246666666666	319.185	285.679	298.457	173.836	248.628	46.4134
GO:0043621	protein self-association	molecular_function	1e-5	0.008522633333333333	1e-5	1e-5	1e-5	1e-5	1e-5	0.0255679
GO:0043714	(R)-citramalate synthase activity	molecular_function	0.13845	0.08089063333333334	0.192837	1e-5	0.222513	0.0672536	0.139181	0.0362373
GO:0043726	5-amino-6-(5-phosphoribitylamino)uracil phosphatase activity	molecular_function	1e-5	0.08225866666666667	1e-5	1e-5	1e-5	0.131891	1e-5	0.114885
GO:0043737	deoxyribonuclease V activity	molecular_function	7.40259	6.3041833333333335	8.24891	8.1438	5.81506	4.71772	5.77819	8.41664
GO:0043740	GTP cyclohydrolase IIa activity	molecular_function	1.2407986666666666	0.5557716666666667	2.42383	0.469695	0.828871	0.751788	0.388931	0.526596
GO:0043752	adenosylcobinamide kinase activity	molecular_function	10.134513333333333	2.093065666666667	13.1028	7.27764	10.0231	2.72149	3.3816	0.176107
GO:0043755	alpha-ribazole phosphatase activity	molecular_function	5.436936666666667	1.539869	4.3977	5.21243	6.70068	1.5333	2.53531	0.550997
GO:0043761	archaetidylserine synthase activity	molecular_function	1.3602166666666666	1.57143	1.75351	1.02104	1.3061	1.71368	1.77486	1.22575
GO:0043765	T/G mismatch-specific endonuclease activity	molecular_function	1e-5	0.05000966666666667	1e-5	1e-5	1e-5	1e-5	1e-5	0.150029
GO:0043766	Sep-tRNA:Cys-tRNA synthase activity	molecular_function	0.26543	0.465836	0.262915	0.154329	0.379046	0.412452	0.664072	0.320984
GO:0043768	S-ribosylhomocysteine lyase activity	molecular_function	1e-5	0.16432233333333332	1e-5	1e-5	1e-5	0.492967	1e-5	1e-5
GO:0043772	acyl-phosphate glycerol-3-phosphate acyltransferase activity	molecular_function	130.22866666666667	170.09166666666667	125.987	142.067	122.632	96.964	110.993	302.318
GO:0043773	coenzyme F420-0 gamma-glutamyl ligase activity	molecular_function	0.258156	0.179179	0.265502	0.14248	0.366486	0.147994	0.229914	0.159629
GO:0043781	cobalt-factor II C20-methyltransferase activity	molecular_function	0.403731	0.11567933333333333	0.471145	0.513556	0.226492	1e-5	0.170032	0.177006
GO:0043801	hexulose-6-phosphate synthase activity	molecular_function	0.4124063333333333	0.10083843333333334	0.332153	0.162121	0.742945	0.0842136	0.172926	0.0453757
GO:0043805	indolepyruvate ferredoxin oxidoreductase activity	molecular_function	60.5205	102.1361	79.4731	53.7129	48.3755	101.111	67.4283	137.869
GO:0043807	3-methyl-2-oxobutanoate dehydrogenase (ferredoxin) activity	molecular_function	73.33966666666666	72.7502	93.9611	66.9468	59.1111	47.705	61.7926	108.753
GO:0043814	phospholactate guanylyltransferase activity	molecular_function	0.07941033333333333	0.212709	1e-5	1e-5	0.238231	0.172802	1e-5	0.465325
GO:0043815	phosphoribosylglycinamide formyltransferase 2 activity	molecular_function	0.04139366666666667	0.08765666666666666	0.124181	1e-5	1e-5	0.26297	1e-5	1e-5
GO:0043817	phosphosulfolactate synthase activity	molecular_function	0.877502	0.563713	0.670579	0.415307	1.54662	0.863065	0.595509	0.232565
GO:0043821	propionyl-CoA:succinate CoA-transferase activity	molecular_function	0.027638966666666667	0.020771866666666666	0.0829169	1e-5	1e-5	1e-5	1e-5	0.0623156
GO:0043825	succinylornithine transaminase activity	molecular_function	1e-5	0.0226919	1e-5	1e-5	1e-5	1e-5	1e-5	0.0680757
GO:0043838	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity	molecular_function	1e-5	0.0210149	1e-5	1e-5	1e-5	1e-5	1e-5	0.0630447
GO:0043884	CO-methylating acetyl-CoA synthase activity	molecular_function	0.040952666666666665	0.013140400000000002	0.0524537	0.0704043	1e-5	1e-5	1e-5	0.039421200000000003
GO:0043887	melibiose:sodium symporter activity	molecular_function	0.07073600000000001	0.0767515	0.212208	1e-5	1e-5	0.0880025	1e-5	0.142252
GO:0043917	ribose 1,5-bisphosphate isomerase activity	molecular_function	0.4151753333333333	0.40226833333333334	0.446632	0.266599	0.532295	0.41146	0.573012	0.222333
GO:0043957	acryloyl-CoA reductase (NADP+) activity	molecular_function	1e-5	0.11207566666666667	1e-5	1e-5	1e-5	0.21845	1e-5	0.117777
GO:0044183	protein binding involved in protein folding	molecular_function	1e-5	0.469108	1e-5	1e-5	1e-5	0.704742	1e-5	0.702582
GO:0044212	transcription regulatory region DNA binding	molecular_function	0.126402	0.27832266666666666	0.379206	1e-5	1e-5	0.411956	1e-5	0.423012
GO:0044318	L-aspartate:fumarate oxidoreductase activity	molecular_function	23.7579	6.920093333333334	20.0365	25.8602	25.377	6.784	11.9143	2.06198
GO:0044610	FMN transmembrane transporter activity	molecular_function	0.0260328	0.03198413333333333	0.0780984	1e-5	1e-5	1e-5	1e-5	0.0959524
GO:0044667	(R)-carnitine:4-(trimethylammonio)butanoate antiporter activity	molecular_function	1e-5	0.011641633333333333	1e-5	1e-5	1e-5	1e-5	1e-5	0.0349249
GO:0044689	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase activity	molecular_function	0.8558223333333334	0.18481433333333333	1.09606	0.656687	0.81472	0.169871	0.263659	0.120913
GO:0044822	poly(A) RNA binding	molecular_function	2.01018	1.0310036666666667	2.72633	1.30741	1.9968	1.44701	0.187441	1.45856
GO:0045127	N-acetylglucosamine kinase activity	molecular_function	0.014142866666666665	0.021266033333333333	0.0424286	1e-5	1e-5	1e-5	1e-5	0.0637981
GO:0045148	tripeptide aminopeptidase activity	molecular_function	2.395183333333333	3.6749466666666666	1.70061	3.00514	2.4798	4.12114	3.40423	3.49947
GO:0045330	aspartyl esterase activity	molecular_function	0.392401	0.19077	0.332929	0.349135	0.495139	0.203159	0.150196	0.218955
GO:0045437	uridine nucleosidase activity	molecular_function	1e-5	0.05119233333333333	1e-5	1e-5	1e-5	1e-5	1e-5	0.153577
GO:0045550	geranylgeranyl reductase activity	molecular_function	1.2392433333333333	0.8191906666666667	1.37405	1.02676	1.31692	0.781738	1.40968	0.266154
GO:0046026	precorrin-4 C11-methyltransferase activity	molecular_function	0.08380646666666666	0.054286933333333336	0.0551701	0.111293	0.0849563	1e-5	0.0797652	0.0830956
GO:0046316	gluconokinase activity	molecular_function	1e-5	0.08243933333333334	1e-5	1e-5	1e-5	1e-5	1e-5	0.247318
GO:0046429	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity	molecular_function	83.23093333333333	32.230066666666666	85.8727	81.4814	82.3387	33.4474	45.0118	18.231
GO:0046523	S-methyl-5-thioribose-1-phosphate isomerase activity	molecular_function	41.8355	27.0904	44.7121	38.2325	42.5619	33.9172	22.4835	24.8705
GO:0046537	2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity	molecular_function	530.3963333333334	82.70216666666667	613.033	487.742	490.414	107.908	126.064	14.1345
GO:0046538	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity	molecular_function	266.68766666666664	239.2208	253.308	312.144	234.611	223.846	437.949	55.8674
GO:0046553	D-malate dehydrogenase (decarboxylating) activity	molecular_function	1e-5	0.032130766666666664	1e-5	1e-5	1e-5	0.0963923	1e-5	1e-5
GO:0046555	acetylxylan esterase activity	molecular_function	18.415	10.422113333333334	17.9495	16.3192	20.9763	11.5945	11.7939	7.87794
GO:0046556	alpha-L-arabinofuranosidase activity	molecular_function	22.411466666666666	9.119246666666667	28.5563	18.1504	20.5277	12.1554	10.9966	4.20574
GO:0046790	virion binding	molecular_function	1e-5	0.011609233333333335	1e-5	1e-5	1e-5	1e-5	1e-5	0.0348277
GO:0046820	4-amino-4-deoxychorismate synthase activity	molecular_function	1e-5	0.06298423333333333	1e-5	1e-5	1e-5	0.148851	1e-5	0.0401017
GO:0046857	oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor	molecular_function	1e-5	0.12130766666666666	1e-5	1e-5	1e-5	0.129049	1e-5	0.234874
GO:0046870	cadmium ion binding	molecular_function	1e-5	0.0161379	1e-5	1e-5	1e-5	1e-5	1e-5	0.0484137
GO:0046872	metal ion binding	molecular_function	11200.4	4744.94	11534.1	10502	11565.1	5119.37	5844.48	3270.97
GO:0046873	metal ion transmembrane transporter activity	molecular_function	216.13	81.20863333333332	243.191	200.241	204.958	92.5615	107.347	43.7174
GO:0046912	transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	molecular_function	101.089	29.114459999999998	107.523	94.517	101.227	32.0363	49.202	6.10508
GO:0046914	transition metal ion binding	molecular_function	128.53556666666665	41.857933333333335	189.499	98.1613	97.9464	43.5643	63.9075	18.102
GO:0046917	triphosphoribosyl-dephospho-CoA synthase activity	molecular_function	0.08726743333333334	0.0406721	0.0842105	0.113029	0.0645628	0.0587285	1e-5	0.0632878
GO:0046933	proton-transporting ATP synthase activity, rotational mechanism	molecular_function	981.1263333333334	396.2776666666667	832.309	1035.43	1075.64	430.882	534.62	223.331
GO:0046961	proton-transporting ATPase activity, rotational mechanism	molecular_function	382.04200000000003	132.54653333333334	300.262	412.093	433.771	145.185	185.241	67.2136
GO:0046982	protein heterodimerization activity	molecular_function	1.0130576666666666	1.00694	1.73427	0.591752	0.713151	0.93077	1.02038	1.06967
GO:0046983	protein dimerization activity	molecular_function	65.5757	14.93903	63.4518	61.57	71.7053	17.1938	23.3423	4.28099
GO:0047001	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase activity	molecular_function	1e-5	0.47984333333333334	1e-5	1e-5	1e-5	1e-5	1e-5	1.43953
GO:0047017	prostaglandin-F synthase activity	molecular_function	1e-5	0.047798	1e-5	1e-5	1e-5	1e-5	1e-5	0.143394
GO:0047068	N5,N10-methenyltetrahydromethanopterin hydrogenase activity	molecular_function	3.410433333333333	1.6134656666666667	5.72751	2.1895	2.31429	2.1757	1.73215	0.932547
GO:0047111	formate dehydrogenase (cytochrome-c-553) activity	molecular_function	0.003718966666666667	0.0239152	0.0111569	1e-5	1e-5	1e-5	1e-5	0.0717456
GO:0047134	protein-disulfide reductase activity	molecular_function	1e-5	0.010466933333333333	1e-5	1e-5	1e-5	1e-5	1e-5	0.0314008
GO:0047138	aquacobalamin reductase activity	molecular_function	1e-5	0.10784733333333334	1e-5	1e-5	1e-5	0.23753	1e-5	0.086012
GO:0047151	methylenetetrahydrofolate-tRNA-(uracil-5-)-methyltransferase (FADH2-oxidizing) activity	molecular_function	47.00783333333333	25.039533333333335	42.0487	49.4214	49.5534	24.8852	33.2904	16.943
GO:0047154	methylmalonyl-CoA carboxytransferase activity	molecular_function	147.029	24.550956666666668	123.774	126.004	191.309	18.9764	45.2124	9.46407
GO:0047241	lipopolysaccharide N-acetylmannosaminouronosyltransferase activity	molecular_function	1e-5	0.027414966666666665	1e-5	1e-5	1e-5	1e-5	1e-5	0.0822449
GO:0047244	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase activity	molecular_function	5.957216666666667	1.6118686666666666	7.05007	5.81415	5.00743	2.02437	2.40616	0.405076
GO:0047270	lipopolysaccharide glucosyltransferase II activity	molecular_function	0.04956466666666667	0.1103604	0.148694	1e-5	1e-5	0.0518272	1e-5	0.279254
GO:0047294	phosphoglycerol geranylgeranyltransferase activity	molecular_function	0.332538	0.1801556666666667	0.378915	0.327171	0.291528	0.37763	1e-5	0.162837
GO:0047295	geranylgeranylglycerol-phosphate geranylgeranyltransferase activity	molecular_function	0.12904866666666667	1e-5	0.092942	0.187014	0.10719	1e-5	1e-5	1e-5
GO:0047298	(S)-3-amino-2-methylpropionate transaminase activity	molecular_function	1e-5	0.03384146666666667	1e-5	1e-5	1e-5	0.079748	1e-5	0.0217764
GO:0047310	glutamine-scyllo-inositol transaminase activity	molecular_function	7.67882	0.8609483333333334	8.3998	8.5926	6.04406	0.309565	2.05887	0.21441
GO:0047324	phosphoenolpyruvate-glycerone phosphotransferase activity	molecular_function	0.0116959	1e-5	0.0350877	1e-5	1e-5	1e-5	1e-5	1e-5
GO:0047334	diphosphate-fructose-6-phosphate 1-phosphotransferase activity	molecular_function	225.567	36.20754	164.662	233.258	278.781	37.5005	63.6197	7.50242
GO:0047355	CDP-glycerol glycerophosphotransferase activity	molecular_function	21.165066666666664	15.675733333333334	21.648	22.5462	19.301	10.5777	25.5153	10.9342
GO:0047360	undecaprenyl-phosphate galactose phosphotransferase activity	molecular_function	43.341966666666664	14.554416666666667	57.8469	36.2974	35.8816	21.8266	18.5234	3.31325
GO:0047372	acylglycerol lipase activity	molecular_function	134.99266666666668	206.00199999999998	100.76	177.056	127.162	306.722	180.976	130.308
GO:0047429	nucleoside-triphosphate diphosphatase activity	molecular_function	128.369	83.48843333333333	132.151	133.484	119.472	98.1461	107.691	44.6282
GO:0047440	2-dehydro-3-deoxy-D-pentonate aldolase activity	molecular_function	1e-5	0.0299669	1e-5	1e-5	1e-5	1e-5	1e-5	0.0899007
GO:0047451	3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity	molecular_function	57.012566666666665	10.822916666666666	72.3142	46.1825	52.541	12.6864	17.7779	2.00445
GO:0047475	phenylacetate-CoA ligase activity	molecular_function	94.70426666666667	34.658926666666666	85.3541	95.1987	103.56	42.4283	54.0553	7.49318
GO:0047480	UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity	molecular_function	113.123	104.07016666666667	103.798	117.118	118.453	111.311	104.522	96.3775
GO:0047527	2,3-dihydroxybenzoate-serine ligase activity	molecular_function	1e-5	0.042475000000000006	1e-5	1e-5	1e-5	0.127425	1e-5	1e-5
GO:0047553	2-oxoglutarate synthase activity	molecular_function	281.198	128.15633333333332	244.684	296.317	302.593	152.736	160.133	71.6
GO:0047617	acyl-CoA hydrolase activity	molecular_function	1e-5	0.03253503333333333	1e-5	1e-5	1e-5	1e-5	1e-5	0.0976051
GO:0047631	ADP-ribose diphosphatase activity	molecular_function	69.79903333333334	15.198846666666666	82.9162	62.3987	64.0822	19.2002	23.2511	3.14524
GO:0047693	ATP diphosphatase activity	molecular_function	1e-5	0.005030933333333334	1e-5	1e-5	1e-5	1e-5	1e-5	0.0150928
GO:0047760	butyrate-CoA ligase activity	molecular_function	20.32026666666667	3.9936966666666667	16.1112	21.0374	23.8122	3.39344	6.36735	2.2203
GO:0047761	butyrate kinase activity	molecular_function	32.1776	67.0964	51.9546	26.1416	18.4366	54.2261	47.3327	99.7304
GO:0047850	diaminopimelate dehydrogenase activity	molecular_function	46.969166666666666	9.737586666666667	47.6459	45.7581	47.5035	10.7892	16.0535	2.37006
GO:0047952	glycerol-3-phosphate dehydrogenase [NAD(P)+] activity	molecular_function	30.299966666666666	5.297736666666666	24.5134	32.5297	33.8568	5.71376	8.36484	1.81461
GO:0048001	erythrose-4-phosphate dehydrogenase activity	molecular_function	1e-5	0.018625	1e-5	1e-5	1e-5	1e-5	1e-5	0.055875
GO:0048029	monosaccharide binding	molecular_function	54.49326666666666	17.09639333333333	64.6015	49.5806	49.2977	19.6471	21.712	9.93008
GO:0048037	cofactor binding	molecular_function	305.7	86.1917	369.057	238.458	309.585	112.408	122.456	23.7111
GO:0048038	quinone binding	molecular_function	147.79823333333331	132.54933333333332	97.0807	169.089	177.225	144.934	136.706	116.008
GO:0048040	UDP-glucuronate decarboxylase activity	molecular_function	0.0575075	0.030793233333333333	0.0819791	0.0274976	0.0630458	1e-5	1e-5	0.0923797
GO:0048472	threonine-phosphate decarboxylase activity	molecular_function	29.630233333333333	7.12897	34.9722	25.9179	28.0006	9.53233	10.312	1.54258
GO:0050081	maltose-6'-phosphate glucosidase activity	molecular_function	1e-5	0.045371133333333334	1e-5	1e-5	1e-5	0.115382	1e-5	0.0207314
GO:0050089	mannose isomerase activity	molecular_function	1e-5	0.02754493333333333	1e-5	1e-5	1e-5	0.0826348	1e-5	1e-5
GO:0050136	NADH dehydrogenase (quinone) activity	molecular_function	10.817346666666667	2.7090403333333333	12.6874	10.3754	9.38924	2.86822	4.92771	0.331191
GO:0050163	oxaloacetate tautomerase activity	molecular_function	0.014250666666666667	0.022613333333333333	0.042752	1e-5	1e-5	0.06784	1e-5	1e-5
GO:0050182	phosphate butyryltransferase activity	molecular_function	96.08043333333333	95.6653	110.934	97.0631	80.2442	106.577	96.2858	84.1331
GO:0050225	pseudouridine kinase activity	molecular_function	0.03745933333333334	1e-5	0.112378	1e-5	1e-5	1e-5	1e-5	1e-5
GO:0050242	pyruvate, phosphate dikinase activity	molecular_function	101.21600000000001	59.42433333333333	78.337	113.804	111.507	55.8741	66.3887	56.0102
GO:0050263	ribosylpyrimidine nucleosidase activity	molecular_function	0.013614666666666666	0.0189146	0.040844	1e-5	1e-5	0.0567438	1e-5	1e-5
GO:0050270	S-adenosylhomocysteine deaminase activity	molecular_function	34.17163333333333	5.193003333333333	28.9665	33.0883	40.4601	4.05384	9.32091	2.20426
GO:0050297	stizolobate synthase activity	molecular_function	1e-5	0.036472333333333336	1e-5	1e-5	1e-5	1e-5	1e-5	0.109417
GO:0050308	sugar-phosphatase activity	molecular_function	0.07852966666666666	0.28930333333333336	0.235589	1e-5	1e-5	0.318541	1e-5	0.549369
GO:0050355	triphosphatase activity	molecular_function	9.313363333333333	2.067697	9.25041	8.16498	10.5247	2.52293	3.34197	0.338191
GO:0050380	undecaprenyl-diphosphatase activity	molecular_function	30.37	11.534506666666667	28.5416	27.3549	35.2135	8.18062	14.8895	11.5334
GO:0050418	hydroxylamine reductase activity	molecular_function	0.8886149999999999	0.9310593333333333	0.667248	0.931467	1.06713	1.01462	1.0699	0.708658
GO:0050454	coenzyme F420 hydrogenase activity	molecular_function	10.776	12.271286666666667	8.95946	9.30224	14.0663	16.7493	5.58436	14.4802
GO:0050462	N-acetylneuraminate synthase activity	molecular_function	41.4356	4.495636666666667	39.8759	36.2254	48.2055	4.44239	7.02629	2.01823
